User,Amount
0x1d9FfF0c858eaD0B5127eFEbDd6aAB9a8b412d2d,119.378587902562480396
0xC0Be51E77505d0Ff1AD05f72e70002e10d49f2Bc,24.035779573595379604
0x1800d4Caf8F6b7F549a105737C7F669b327eF548,73.439775837175363628
0x5d2860298bBAAF4F3E1fbCe014360A789Fd3F4Fa,18.101288588718514978
0x46fab85ac9a997704Ed36eB3c41bd97DAFEDA316,11.483235044618638523
0x9C973B0639d3A29C9712181E152cF1A5a19871A4,13.210135226067051561
0xB7C99862d069E1b8f855fcbe64063a40550098AB,29.863936488614226043
0x9DaC37989ABf0fFF9BD5bE2e58cd82634dCfAD5E,27.177865826955268317
0x1ad3E1493A5486f8CB675549cA4d6D124986613B,335.640286398887900206
0x087De956cA5e35d19B2c39C496ef2E8B21deB0f5,11.770290422874206141
0xEd30CF2D79976e9Aa9e49f7bCA1095b9AB2E8d01,11.934322067591673352
0xFcc5c883AEb32fC31DEbDB8218Bb457Ba9741A48,139.15088263027275255
0x592dA7c1B8B9cca9a20EcE5D6070f8140895DE6a,14.959065596181769166
0x4B8aD60cac1941e9Cb0BD78d6deA3b5A8e1285BC,16.503075354017859349
0xF82bA88f32f19a8DBcF68081ed42De38329A88f6,131.274454470199036247
0x4F00120ca37d594C8f20755975871671bF7123FE,13.397643787039303158
0x65F192ce655f29741c98900D38EA031Ba21412de,13.25280263641767249
0x9C8224DfCFB1C02E0857790A240188C0DC2a0464,136.45285052414436379
0x7d4ae3cF5426f5dfAFb6f5d295EF45B81B3047D3,14.908215786319354312
0x088E65BF9c059f90071aFed20c1420a775CcEcbB,80.313707009744722461
0xCe734fd52aD7018d0f670552074291082487acF9,48.729226972298016101
0x09f4610cda5304f89268c12057615CD3Df45A6e5,33.205443573231779818
0x3DC64e9752B49DFdCADfAd3D2B8f0287c5D1d2F4,46.686027972113551606
0x71d9257Da893DE537daF2b80c98D64a082Fdfade,11.503196209110370725
0x17F034Fa50A0FCBaB052cA51f7A307F97B7c5E4a,11.881007598031675215
0x7006BFF9CC5D96Cb29C52D8BFD18cA0d86723110,73.382315372835864877
0x76e6e2E9Ca0ee9a2BB4148566791FD6F2fEeAc32,53.202845073612351634
0x23b57759BbEB9Ac18953726cD716DC3e349A2D74,29.71650479416465251
0x9270679A73f8eA31578C780384B8f2EE0F47cE8d,12.268150420588973987
0x59E55F7685ebb440c5A49055C0cF31BAb73a2a5D,12.098353712309140562
0x81FcDE04bD5Ba06Aa66A80CDA8dDb846099c423A,14.558828383071149073
0x1e9B851b1516Ff13a249985A9540f992Fd26FBB8,49.665500458994184332
0x3d78010356A09ab60F1A627CAD1A7081fFB45445,61.423682523165492293
0x3258A564C6160f7a2a92644F339D6C9774536F8F,60.415231476431256278
0x4c4D6FB5234E748F9d8782E37E686FBfe52dC765,45.80198711073860628
0xA7c600Cac149E2593D346885fFF00E050Fa549a5,66.819003802426149893
0x4936f33b7B060c7336fD0e4c61316EA248DA6827,24.468972558337358053
0x1adf198B135C38E7f14A3e3516622Fe80941f667,120.695575415045297096
0xb159Ef0FD4fd4A2956B782b2FF22199139850100,35.396804055045635838
0xd36F814B8AA71134652180DC72178f64C5EE5932,34.539601044444823379
0x9bb72Af4e3B8964B0Eb107659ab4920ff4BbAc65,43.327301308496401069
0x483BCc40B404B978A2d02d4d8Dfa4EaBaA4c8e42,54.528709134519117286
0xa028f85C62Cab55fd61D9A2A0c8827a61188BA8E,147.072068742390161564
0x7F2e54d53258Dc45b8581f11F924075146608D19,40.746221016567743421
0x1A97307FEE4dc869c0310fD0f87D7e77ca856987,45.937423573252178436
0x2fFB0EF286951E58E392f81e3cBDc769eB3Ea30d,21.677774990367721259
0x1e4133cBCE3dFDd22a66F58c41a68D726d51dd59,54.491002561066778418
0xf8dda9a12EADbBd4CF98Da27BeBa8c69AF866966,11.631562593571191468
0x40430074c133e1cF40c6eE4d14c97cB55Fd3c0a5,15.544339242162215752
0xd01E263CF2a0B27BAA6627c8DD93642285A67cBd,102.500878755273688024
0x557A72529Fb7AdaCc368dEd25d7c4D5e981dE595,12.099670155330072443
0x2eC9D08BC57441746228FCFFF08cE640Add200EB,17.189753302160635876
0x4eAeB537e7b152738c853910d0BD2F6CD81276Cd,25.310413318913191054
0x279bFb85E0DF645AD699bA03503a4a8C6c087B98,24.810835500707337398
0x52d11cf885b845aFEBd9B936ae11fa1957702232,11.409141950699758529
0xcdfD2aA6Dc6780A49Dea2934124b736317DD9A55,47.140441024452774219
0x964dF1b0B7E47326CEe4E70a23AeeD2837e47240,146.5211304824983215
0x171D64661Ee33CC9296ae048C753c529641F65bb,12.38309993331691041
0xe6Eba4A59C40fB0847b151599a5362dCe5A0671B,12.364597867017421878
0x37098E77B5408a2236874e78422C10F7983303Cf,322.692709572615492406
0x69087Ea14Ab04A0b4cdfB3E16954CC0fcef06f17,26.528973555520876361
0x7BeBA6141E2c8D3472671963992fB95977a61e54,23.103684878582399628
0x0bd60A525e66A591f66C79c553DA18fe2d8f1a98,220.399302941276920267
0xe7D080567007089df20E906f17E6b0f5f2ccbB0A,45.267896091900347343
0x1cC972Ff969689873f8010bDD0Cf3dC30618397E,71.273700912564227524
0x7da952174cE57fc5ef30cA75c68FB36Bec17474b,43.819915794552309988
0x41d90Ece418559BB521B6E77C308A0EeE8aE5A21,11.671625388576649661
0x4BC214ec2dFc335af4e1ea348131190Aa9C4c461,59.433413394072934286
0xDD11EF5a5Ac03C24B5079c05a8904cDbB2eCf59D,161.837012645132628726
0x7e2A9CDf1946Ea3c9c605B2a6AeeA89eEA5F6573,124.307866878449752949
0x6CFE0bAf1aeC4cBCB82298DFB8ba1c4e54Ce57cF,36.690455434199864089
0x895537E51225476ac7D247e0A0438b17a3931c47,45.300463871265327381
0x9A4338dfF0C995C4e8b225586EdbEb8979e019b4,30.480490711519211785
0x16bFE39Ecf3C717CB73B10cAF97c3260A1586b0B,94.168014912483163709
0xb1F19dF9cf8f3825Ee880622a37eDBBa6b155a76,33.987126632785428523
0xFA3B3DC78Dc9a7E38E47966d04d33336508F2f80,24.400727066119183117
0xD67045e40ee0ea7B8b542357E336f90c53bA13e9,43.477001149163991628
0x8d0332Fa4597fcaeefD2840F9299fa60CAfd39B7,40.394406932782847437
0x7f4d80859AC40C67f5e1EbEC024C7bF4c3365561,30.501809093036661021
0x376508cC74098ef17A1241487b34c11A454C91E7,11.852565063084890621
0x4F795A3D594124B7cD4175aDa15E6D4F67eA482b,22.759965174809525246
0x331c4fBa3AeeA4d217624c50f433dce8F6BfF9cc,24.375480998859040069
0x8f3Ddb74C61a70724370d8ccE3DE8d74BE68b445,52.228240108297698385
0x1aB394CE32830d70255AB8ACE5fDC4e2Ece1edfd,13.328591047690144877
0x9d1371522689EC86646DdEe78d828938fdb4bD26,96.377825800310540518
0x5E9940f0646432C6dD823E9733A95a60051ab01a,11.545419441131030281
0x5fd08dCa0A5F9256C4248909e4614E6Daa5A9C8c,37.818855098309227996
0x4fb760cCC82309345A3ff31e12895140E22D225d,24.109600421176495344
0x0801964739CeffC59b3390DDbc851553C7585EAE,47.924103054335599793
0x6e3aC8336A7008C94eE614E481E21D999494EE63,49.50465030831883967
0x4c7512f396536340f598735Be36522EC7C61c82a,13.700414429996904098
0xF8f3cb4c2b398165C9ff65C0500190B8e49CdDFc,32.198383228487270691
0x8791091aDA8A737F2C3347987770ACf416aD282E,43.565322719641210791
0x6E93e171C5223493Ad5434ac406140E89BD606De,19.731362538591280707
0xac02786D3372419e5D1133b7054c3a98B1fb4772,44.608866919569291072
0x2B5b1Fffe86302F73e478a0E09d8Bf92eC75FFba,39.963272309323628381
0xF90057583075f6c737da66750aAe25ddFbebDaA5,11.645439702531810296
0xB535D39a62A8667918e521c630e3d8c5A86B378E,23.388754302066980575
0x5Eb67a3b141f3036899EE77822A41277166c540e,45.714292826967273759
0x6cF723183aE4ffBd0e8D3e816Cac25310d07aEDb,12.09993631938080417
0x2F9F53403359f64CBe9e1a44632A275E37c008aF,31.703980597072562239
0xaC3411717fdCF6feE99A9f852781Ddfb8B70C1BC,96.470692915464131116
0xEe6c7834bE4765496e94Fd2Cc2703d01d4895bBb,33.252112270342082265
0xf2c66dC705fad9226df7d3565C065784817A410B,98.483009332436172479
0x058C41BeB615413678c7BEB75f54672C93eF0942,49.195244911825781636
0x82FC6a686C5dB9b41F58fea5A8cE4C1F6062E5A5,79.039115545311903259
0x5F00aC3a87C1581Ce315CaDF2a905e5b5cC306F0,30.400809193941079723
0x0419eB10E9c1efFb47Cb6b5B1B2B2B3556395ae1,164.974607506546668747
0x74C2134441b902cEaaa1eB9233C3A6acA484470F,12.639207052853809455
0xB1dFB54960a3E3eCE68C30187A7425e3DDcA3733,31.574390891899284097
0xb56Eb2C4a585bB3a7F305D42c3df13D0F0fc8AC3,12.098353712309140562
0x1d9C485f47C84CDD03001C1D363949ED039fe92F,33.184107725781316422
0x926f0C1242c57C381cf60DE4B9D8BA108146dEb2,12.64695815423015185
0xf6A4388D768036dcD99cD2F4aA555F1BCE374c2d,26.042295228710857816
0x195ba3C86fF1C4C1e08CA7bF65694571203EeA57,42.926493897371535604
0xF634ED4015eF307F3576921422D8f1F9f59Dc48f,25.368503421864152959
0x3Be0cDbF9b1Cad6E6697fC153FbA56deA1bE4Ab7,14.161871701611519047
0xE93a5f4ca51D7c157aF00643c107d1d9AF42B1cD,131.926133111934066156
0x774faD7eCC5Cb8f75E7fe66f1FC7E1921E8cD56f,11.43854297610043664
0x6147A010ECCC55AD86a307362cDFf293675A097B,13.679618767385524712
0xb95e5d849362BA392BA743C0aA551555fb58fDA4,52.125128130973838614
0x434C6633cee5F79Ec3b1914b8939F21EAef9AEf8,85.47601087391544602
0x488eD54Ca0Ae6D64683286278bE99E9c3A9C203E,190.908878955540465215
0xC920dE538b9Ab887B81562EDb2f07Bc66403583E,35.3331624327379606
0xA0efD27acC781549D5b78e89E561AA0903932d56,11.442227133439271721
0x836F231DB96a2C60071F1023Cf0327b6EC53a937,12.554115735126257961
0x6d8192EfF85d48285c2D389D563fEd2C0540d173,35.215234604548008601
0x170D5603fa2409aA870683d1D2456CfF34E64964,28.480312084725395909
0x9d6949CFB82266dA146DAF32C52994e2224A8b38,43.863782482782334704
0xff35d9fe7DFa24Dd8679D182B782b5ACd3Ee03Ca,11.552055237887924743
0xEd30A5F8B1A34E157e9D5739Cc05A8d1f5161f3d,11.450428715675145058
0xf4ED8aAfC9bCae35DB4cA9705C950f190B7D1e92,53.467011167741132598